"match_id","ldir_idx","raman_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","ldir_align_method","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
262,262,573,8.96742964334588,9.14786560252155,"A262",-5990.348,25.7139999999997,600,35,25,25,35,"Polyamide (naturally occurring)",0.951555409422418,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,1.4,0.026013580183287,"circle_calibrated",-37.1866930693072,5410.34190495049,778.122679269227,4144.39253321427,"landmark_ransac","243",6143.87971718147,6472.86412805009,728.478,47.068,23.313,23.291,47.493,"Polyacrylamide/acrylate",15.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",786.798764125498,4146.65976632429,1,245.658517143812,0.0365036382520221,FALSE
263,263,303,11.7575688136517,12.0079538616522,"A263",-2673.502,4016.298,600,30,25,25,30,"Polyamide (naturally occurring)",0.949210424715306,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,1.2,0.502468911846977,"circle_calibrated",3953.39730693069,2093.4959049505,4436.79172159297,1053.41571552323,"landmark_ransac","73",9797.81988600638,3390.69527236729,319.502,32.068,22.732,22.732,35.018,"Polyacrylamide/acrylate",72.1,"Comparstic Raman F2Ba Au IAEA 240930.csv",4440.73893295041,1064.49091064149,1,303.19213209856,0.0387792675630171,FALSE
264,264,20,3.60571088994075,3.70066106824239,"A264",-616.226000000001,-966.966,600,30,25,25,30,"Polyamide (naturally occurring)",0.972102100468779,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,1.2,0.0671508405891315,"circle_calibrated",-1029.86669306931,36.2199049504956,-177.936376616295,-808.487440985759,"landmark_ransac","106",5181.74244727565,1515.21647715111,712.66,32.274,28.897,28.703,33.87,"Cellulose Acetate Butyrate (CAB)",93.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",-175.338505780323,-810.987884574694,1,483.719987610289,0.00745412838479956,FALSE
265,265,752,11.5472937822653,11.6789472838586,"A265",-4390.88,-2325.596,600,30,25,25,30,"Polyamide (naturally occurring)",0.935189290172542,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,1.2,0.0909614892828499,"circle_calibrated",-2388.49669306931,3810.8739049505,-1403.95683255514,2685.5331143776,"landmark_ransac","299",3957.25629172129,5000.95484401755,448.358,25.99,23.877,23.537,26.7,"Polytetrafluoroethylene (PTFE)",3.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1399.82466133468,2674.75048229175,1,370.167815898109,0.0311947535315814,FALSE
266,266,482,9.89256192979678,9.99783143269395,"A266",4092.114,-2923.076,600,30,25,25,30,"Polyamide (naturally occurring)",0.958380848164594,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,0.833333333333333,0.398928232906137,"circle_calibrated",-2985.97669306931,-4672.1200950495,-2018.29305868046,-5139.71987096562,"landmark_ransac","623",3332.67076089937,-2821.2900484268,702.608,35.316,26.791,26.791,35.316,"Polyvinyl Chloride (PVC)",24.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2024.4101921566,-5147.4944101526,1,200.553928987018,0.0493261936066939,FALSE
267,267,383,9.74626359553526,9.83663028645717,"A267",-452.478000000001,-5857.722,600,30,25,25,30,"Polyamide (naturally occurring)",0.9649490125108,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,1.2,0.398928232906137,"circle_calibrated",-5920.62269306931,-127.528095049504,-4693.24724478659,-923.377169708729,"landmark_ransac","240",660.960227401941,1393.51414945419,490.376,31,20.666,20.666,31,"Polyvinyl Chloride (PVC)",51.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4696.12072565403,-932.690212271614,1,302.301746533874,0.0322401828877399,FALSE
268,268,491,5.90564171970395,5.97718717169883,"A268",3676.946,703.014,600,30,25,25,30,"Polyamide (naturally occurring)",0.97133510260454,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,1.2,0.398928232906137,"circle_calibrated",640.113306930693,-4256.95209504951,1331.61269930687,-4783.40017092687,"landmark_ransac","365",6682.92917806546,-2458.47933566995,626.976,29.157,29.06,26.71,34.504,"Polyvinyl Chloride (PVC)",23.18,"Comparstic Raman F2Ba Au IAEA 240930.csv",1325.84822500949,-4784.68369739575,1,262.260768650608,0.0225182048771146,FALSE
269,269,260,734.83412810607,735.031498248538,"A269",965.588,1941.836,600,30,25,25,30,"Polyamide (naturally occurring)",0.957101745689369,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,1.2,0.449359086533028,"circle_calibrated",1878.93530693069,-1545.59409504951,2495.12248189603,-2290.0372289733,"landmark_ransac","160",7142.75731242976,-155.320190764127,370.089,30.834,21.621,21.37,33.888,"Polyacrylamide/acrylate",80.71,"Comparstic Raman F2Ba Au IAEA 240930.csv",1785.67635937379,-2481.52455248993,0,84.4392643957361,8.70251693172231,TRUE
270,270,723,87.6306493879267,87.704379001071,"A270",-379.521999999999,1176.968,600,36,28,28,36,"Polyamide (naturally occurring)",0.937971985734079,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,0.785714295171479,0.0400990186666352,"circle_calibrated",1114.06730693069,-200.484095049506,1799.1294853188,-1042.85135708372,"landmark_ransac","380",7237.4784637033,1250.57132116866,654.164,37.771,28.725,28.725,41.907,"Polyvinyl Chloride (PVC)",4.61,"Comparstic Raman F2Ba Au IAEA 240930.csv",1880.39751064733,-1075.63304055714,0,52.941080800883,1.65524859074024,TRUE
271,271,213,9.8712321518327,9.96758795142665,"A271",-2978.456,-3846.856,587.5,35,20,20,35,"Cellulosic",0.957588050747499,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,0.571428571428571,0.231858898152038,"circle_calibrated",-3909.75669306931,2398.4499049505,-2818.52590643393,1393.16078386833,"landmark_ransac","625",2546.77223912069,3713.8953218643,711.836,32.564,27.373,26.791,34.222,"Polyacrylamide/acrylate",85.48,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2810.30871393528,1387.6909601385,1,288.005004028148,0.0342745161152406,FALSE
272,272,67,3.42558444544779,3.47664532251957,"A272",568.23,-1307.072,587.5,35,25,25,35,"Polyamide (naturally occurring)",0.969211173944635,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,0.714285714285714,0.0679710430469218,"circle_calibrated",-1369.97269306931,-1148.23609504951,-500.627779332052,-1899.20259094104,"landmark_ransac","422",4853.37578952736,428.506541630994,609.674,31.067,25.938,25.868,32.148,"Cellulose Acetate Butyrate (CAB)",92.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-503.705163528613,-1897.69782009481,1,237.738435284061,0.0144090476634741,FALSE
273,273,510,155.783570232714,156.033933053747,"A273",253.448,4835.844,587.5,48,22,22,48,"Polyamide (naturally occurring)",0.93235243343228,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,0.448979610064654,0.172352675252725,"circle_calibrated",4772.94330693069,-833.454095049505,5171.52808605506,-1654.19090770291,"landmark_ransac","313",10592.9034891207,530.11650390625,450.17,30.135,19.969,19.969,30.135,"Polyether sulphone (PES)",20.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",5235.82253606473,-1796.08785781955,0,228.688980757544,0.681202783433959,FALSE
274,274,47,5.24155967778955,5.391944932988,"A274",4349.956,59.9559999999999,587.5,30,25,25,30,"Polyamide (naturally occurring)",0.863885628334836,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,1.2,0.409269392738687,"circle_calibrated",-2.94469306930704,-4929.96209504951,733.091496144285,-5399.81274120946,"landmark_ransac","761",6085.32482366692,-3075.60198790668,738.365,33.385,32.288,32.288,37.63,"Cellulose Acetate Butyrate (CAB)",92.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",728.243870610947,-5401.80634963248,1,168.994223729177,0.0310162061289707,FALSE
275,275,419,9.56623391187814,9.71663411239141,"A275",-3667.352,3628.742,587.5,36,22,22,36,"Polyamide (naturally occurring)",0.917005215195633,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,0.608695617968431,0.08205648153027,"circle_calibrated",3565.84130693069,3087.34590495049,4086.44893463285,1973.59726481852,"landmark_ransac","95",9449.93493041991,4306.90713559503,822.566,34.835,31.098,29.57,38.212,"Polyacrylamide/acrylate",37.47,"Comparstic Raman F2Ba Au IAEA 240930.csv",4092.85397736394,1980.70277386923,1,255.750537783509,0.0374045505232755,FALSE
276,276,122,5.77378206689734,5.82876670878363,"A276",-3430.83,2114.892,587.5,30,25,25,30,"Polyamide (naturally occurring)",0.93402509159184,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,0.833333333333333,1.10241657329863,"circle_calibrated",2051.99130693069,2850.8239049505,2687.4342556118,1766.51060636974,"landmark_ransac","284",8049.78409432188,4095.07619729238,603.083,29.84,27.856,25.67,33.87,"Polyamide (PA)",90.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",2692.70314126591,1768.87183556658,1,189.546007440009,0.030461111499406,FALSE
277,277,462,5.59430223802377,5.82988934875538,"A277",-1412.112,-2817.802,587.5,28,25,25,28,"Polyamide (naturally occurring)",0.967805796044635,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,1.14285711533267,0.312252600013876,"circle_calibrated",-2880.70269306931,832.105904950495,-1880.3326932879,-60.1788662508483,"landmark_ransac","215",3479.05799468576,2260.93026808647,862.442,38.014,29.857,29.857,40.185,"Polyacrylamide/acrylate",28.84,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1878.02295837021,-65.2740936393338,1,291.532119571557,0.0191893169309965,FALSE
278,278,258,1.90546760573935,1.99189837488505,"A278",-2986.23,1216.176,587.5,36,24,24,36,"Polyamide (naturally occurring)",0.929661223515047,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,0.652173904492108,0.129684530519525,"circle_calibrated",1153.27530693069,2406.2239049505,1854.63724106908,1362.81195448644,"landmark_ransac","636",7213.36762519731,3688.06228060788,646.914,40.083,20.975,20.975,40.593,"Polyacrylamide/acrylate",80.84,"Comparstic Raman F2Ba Au IAEA 240930.csv",1856.28667214134,1361.85791888208,1,172.266671248794,0.0110611506678932,FALSE
279,279,19,8.31121397754027,8.48567285876178,"A279",-2710.708,-1913.496,587.5,36,22,22,36,"Polyethylene terephthalate",0.933458855729851,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,1.62499998656827,0.141954623111339,"circle_calibrated",-1976.39669306931,2130.7019049505,-1036.04688947917,1131.70435004188,"landmark_ransac","23",4326.38174789637,3451.54643621575,879.414,37.036,30.185,29.633,39.578,"Cellulose Acetate Butyrate (CAB)",93.97,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1030.6992051596,1125.34207448995,1,210.218772224469,0.0395360218766079,FALSE
280,280,16,5.66944660060131,5.75537887686278,"A280",2725.918,874.77,587.5,36,24,24,36,"Polyamide (naturally occurring)",0.951151784209478,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,1.53333335343856,0.192598355930094,"circle_calibrated",811.869306930693,-3305.9240950495,1497.18945287223,-3906.88799114567,"landmark_ransac","423",6849.40877727351,-1583.60033845248,748.746,35.707,27.265,27.265,35.942,"Cellulose Acetate Butyrate (CAB)",94.37,"Comparstic Raman F2Ba Au IAEA 240930.csv",1492.32782421754,-3909.80470017828,1,60.2418449578579,0.0941114370678281,FALSE
281,281,388,5.66119458636555,5.95100040772808,"A281",-3653.962,3901.69,575,46,25,25,46,"Polyamide (naturally occurring)",0.970070997757321,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,0.538461474617794,0.153664214401425,"circle_calibrated",3838.78930693069,3073.9559049505,4338.27676440155,1959.2155630288,"landmark_ransac","120",9699.0802616485,4289.68510809075,1210.78,40.795,37.732,37.314,42.298,"Polyethylene terephtalate (PET)",51.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",4341.99930859253,1963.48074636495,1,57.5618235486606,0.0983498130767138,FALSE
282,282,670,5.89351540515508,6.16008914418393,"A282",-3250.676,214.63,575,35,21,21,35,"Cellulosic",0.913497830375121,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,0.599999973026017,0.029973981399384,"circle_calibrated",151.729306930694,2670.6699049505,932.184637720497,1614.31465028515,"landmark_ransac","439",6294.85949163567,3942.37422008776,1081.265,41.027,33.584,33.555,41.405,"Polycarbonate (PC)",8.49,"Comparstic Raman F2Ba Au IAEA 240930.csv",937.778538579697,1616.16985836196,1,281.099791967346,0.0209659187717923,FALSE
283,283,237,12.1743108105677,12.5984915966626,"A283",-2030.184,3594.006,575,30,25,25,30,"Polyamide (naturally occurring)",0.96630679112058,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,1.2,1.00150657986093,"circle_calibrated",3531.10530693069,1450.17790495049,4042.25441224747,462.772249547673,"landmark_ransac","535",9387.36156382102,2786.77617455051,1105.158,55.622,26.021,26.021,55.454,"Polyamide (PA)",82.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",4030.28061076505,460.571812824706,1,89.6997133966616,0.135722962198682,FALSE
284,284,232,11.9400358222218,12.1133118988887,"A284",1540.5,1513.2,575,35,20,20,35,"Polyethylene terephthalate",0.880940166433867,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,1.75,0.0699953352361524,"circle_calibrated",1450.29930693069,-2120.5060950495,2095.23673576664,-2817.49592542947,"landmark_ransac","437",7455.05007784071,-479.668375428082,696.182,47.314,19.763,19.763,47.088,"Polyacrylamide/acrylate",83.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",2097.96912478474,-2805.87273715389,1,199.033577973202,0.0599900576767476,FALSE
285,285,605,12.0911858958484,12.2659664820794,"A285",-5712.434,1358.604,575,35,20,20,35,"Polyamide (naturally occurring)",0.927075358183687,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,0.571428571428571,0.05816087758915,"circle_calibrated",1295.70330693069,5132.42790495049,2006.30120027665,3878.00334705225,"landmark_ransac","394",7375.25468373755,6206.49676931721,882.05,36.128,32.555,32.54,36.166,"Polycarbonate (PC)",12.27,"Comparstic Raman F2Ba Au IAEA 240930.csv",2018.17373068158,3880.29240759141,1,243.309360502296,0.049694700898013,FALSE
286,286,168,11.26289333641,11.3905024071616,"A286",5155.514,2205.476,575,34,22,22,34,"Polyamide (naturally occurring)",0.922949798646161,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,1.5,0.015480212962758,"circle_calibrated",2142.57530693069,-5735.52009504951,2707.40521272846,-6159.23245138004,"landmark_ransac","371",8053.22849982273,-3833.37119809503,683.494,40.301,21.603,21.519,41.334,"Cellulose Acetate Butyrate (CAB)",88.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",2696.14754676676,-6159.57555982083,1,54.5456733575432,0.206485549506052,FALSE
287,287,89,622.116228334308,622.275121155421,"A287",-5134.74,-3625.414,575,30,25,25,30,"Polyamide (naturally occurring)",0.958199966475364,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,1.2,1.03325527817551,"circle_calibrated",-3688.31469306931,4554.7339049505,-2598.15706556877,3381.73863040486,"landmark_ransac","238",2769.51046150939,5085.916846372,770.496,35.036,30.861,30.861,37.345,"Cellulose Acetate Butyrate (CAB)",91.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2587.57049154658,2759.7124846462,0,201.054451283047,3.09426737067604,TRUE
288,288,624,5.75614299801509,5.93737494324658,"A288",2547.688,-3735.056,575,30,25,25,30,"Polyamide (naturally occurring)",0.958325482295452,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,1.2,0.0245912261703358,"circle_calibrated",-3797.95669306931,-3127.69409504951,-2756.29254276012,-3708.21903950411,"landmark_ransac","274",2598.43832163353,-1387.26922490368,802.463,36.19,29.324,29.051,38.969,"Polyether sulphone (PES)",10.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2758.64263142244,-3713.47358662948,1,383.06561500075,0.0150265196681874,FALSE
289,289,540,9.18478857742465,9.32403514829616,"A289",-5043.506,-1052.142,575,38,22,22,38,"Polyamide (naturally occurring)",0.94598865985969,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,1.71428585276557,0.0222045867940068,"circle_calibrated",-1115.04269306931,4463.49990495049,-223.74028500528,3278.45943415791,"landmark_ransac","722",5142.1317840158,5602.00360391695,799.497,39.732,26.941,26.872,41.405,"Polyether sulphone (PES)",17.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",-214.949169040173,3275.79924219115,1,181.300404476783,0.0506606072056549,FALSE
290,290,676,443.292012905445,443.508588529877,"A290",3717.298,-3341,562.5,56,19,19,56,"Polypropylene",0.950282962175133,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,2.97297285290685,1.72523675432842,"circle_calibrated",-3403.90069306931,-4297.30409504951,-2401.25297593613,-4790.67270854163,"landmark_ransac","660",3139.78405285142,-2867.78952268836,550.519,31.338,26.105,26.105,33.87,"Polycarbonate (PC)",8.12,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2217.29690020455,-5193.99388441416,0,210.635282427077,2.10454776520602,TRUE
291,291,404,6.73222720599059,6.92403361134638,"A291",-139.958,3440.814,562.5,25,25,25,25,"Polyamide (naturally occurring)",0.965349923454516,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,1,0.870919206819865,"circle_calibrated",3377.91330693069,-440.048095049505,3886.85119764004,-1280.74372688523,"landmark_ransac","617",9239.82619486768,1050.79580211901,667.84,32.148,29.852,25.274,38.969,"Polyacrylamide/acrylate",44.19,"Comparstic Raman F2Ba Au IAEA 240930.csv",3882.74524181171,-1275.40855960679,1,180.220166377778,0.0373555709180652,FALSE
292,292,576,7.34526925116551,7.49773862057221,"A292",3736.148,-3560.674,562.5,46,19,19,46,"Cellulosic",0.922325682799352,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,2.41666652530182,0.131685307682649,"circle_calibrated",-3623.57469306931,-4316.15409504951,-2604.1486151774,-4806.4428964222,"landmark_ransac","390",2745.97369058687,-2482.59017417594,602.754,33.588,23.231,23.231,33.913,"Polycarbonate (PC)",14.46,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2611.1072624691,-4808.79453590174,1,312.981596513801,0.0234686937921656,FALSE
293,293,270,15.1901653946772,15.902287028694,"A293",-1554.098,-4461.106,562.5,40,20,20,40,"Polyamide",0.687808759340656,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,2,0.0496829759627251,"circle_calibrated",-4524.00669306931,974.091904950495,-3396.02627619701,83.0513359863639,"landmark_ransac","96",1966.9639798099,2395.26208261986,2744.028,73.561,53.734,51.65,79.254,"Polyamide (PA)",78.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3390.11697324607,69.0577208940563,1,291.625692089285,0.0520878845956636,FALSE
294,294,659,10.5162598026908,10.6210268220338,"A294",4296.604,-4160.702,562.5,35,20,20,35,"Polyamide (naturally occurring)",0.840771430916692,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,0.571428571428571,0.295677147132389,"circle_calibrated",-4223.60269306931,-4876.61009504951,-3162.11956688283,-5319.28865987423,"landmark_ransac","733",2187.4059318647,-3000.39913447132,689.426,37.098,23.087,23.018,39.403,"Polyacrylamide/acrylate",9.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3169.67502119127,-5326.60349619712,1,283.190574764274,0.0371349216387039,FALSE
295,295,93,11.2970597786591,11.4565212949295,"A295",5177.042,664.3,562.5,35,20,20,35,"Polyamide (naturally occurring)",0.949254365409916,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,1.75,0.0320926262596695,"circle_calibrated",601.399306930693,-5757.04809504951,1284.76243472498,-6167.68022413988,"landmark_ransac","377",6630.68902796914,-3839.68594151327,812.679,37.698,27.19,27.19,38.463,"Cellulose Acetate Butyrate (CAB)",91.44,"Comparstic Raman F2Ba Au IAEA 240930.csv",1273.60807491317,-6165.89030323907,1,428.94854364992,0.0263366316214353,FALSE
296,296,133,8.36797427416792,8.46425096842239,"A296",3572.582,-2555.28,562.5,35,20,20,35,"Polyamide (naturally occurring)",0.941737660047569,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,0.571428571428571,0.0721139800964379,"circle_calibrated",-2618.18069306931,-4152.58809504951,-1674.97219822681,-4662.92520683392,"landmark_ransac","279",3679.98164890236,-2344.81395414169,658.613,35.898,27.412,27.386,37.888,"Cellulose Acetate Butyrate (CAB)",90.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1677.09930415361,-4671.01831586749,1,357.554470399229,0.0234033552001871,FALSE
297,297,379,9.13409629146391,9.35228845423017,"A297",3639.298,-1919.112,562.5,28,25,25,28,"Polyamide (naturally occurring)",0.944291424496274,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,1.14285711533267,0.268767488074138,"circle_calibrated",-1982.01269306931,-4219.30409504951,-1088.29276572157,-4729.21800382737,"landmark_ransac","325",4261.51211096358,-2408.53545590753,834.265,33.766,33.584,32.722,37.76,"Polyacrylamide/acrylate",53.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1095.56884209239,-4734.73981763333,1,104.652597030813,0.0872801683915647,FALSE
298,298,361,3.5198506166715,3.70289752419873,"A298",900.744,-353.678000000001,562.5,30,25,25,30,"Polyamide (naturally occurring)",0.912865766046697,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,1.2,0.918903051325715,"circle_calibrated",-416.578693069307,-1480.75009504951,376.876743637722,-2213.17419586672,"landmark_ransac","723",5736.86580049697,111.04716796875,508.831,42.54,18.219,18.219,42.481,"Cellulose Acetate Butyrate (CAB)",57.71,"Comparstic Raman F2Ba Au IAEA 240930.csv",379.784847440998,-2215.15719375705,1,176.218349267819,0.019974370610645,FALSE
299,299,759,10.1594599181755,10.5032284440644,"A299",-3464.24,2984.618,562.5,28,25,25,28,"Polyamide (naturally occurring)",0.966770365626697,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,0.875000021073426,0.0517029828363103,"circle_calibrated",2921.71730693069,2884.2339049505,3490.42642752995,1790.9016735466,"landmark_ransac","253",8854.62684635527,4124.35364404966,1169.915,40.593,36.128,36.128,42.298,"Polyethylene naphtalate (PEN)",2.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",3497.5458932993,1798.14928232386,1,200.758720451529,0.0506053231228299,FALSE
300,300,738,4.96047991015041,5.04651118567788,"A300",-1861.73,1318.668,562.5,30,25,25,30,"Polyamide (naturally occurring)",0.940828186962302,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,0.833333333333333,0.382044801670728,"circle_calibrated",1255.76730693069,1281.7239049505,1940.90176793341,324.155060352652,"landmark_ransac","673",7297.75555996828,2655.3146979345,653.505,30.426,28.129,27.624,33.286,"Polycarbonate (PC)",4.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",1940.67460691231,329.110336208696,1,108.970517632,0.0455213026233596,FALSE
301,301,442,3.36006086736516,3.58059410047911,"A301",-1226.42,1455.506,562.5,28,25,25,28,"Polyamide (naturally occurring)",0.924312300171768,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,0.875000021073426,0.253729610709597,"circle_calibrated",1392.60530693069,646.413904950495,2062.49273683749,-263.241069189362,"landmark_ransac","407",7419.4578876652,2066.3213572881,904.46,34.427,33.62,33.62,35.297,"Polyethylene terephtalate (PET)",32.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",2062.37693460923,-259.883004437704,1,143.319551725693,0.0234445393312153,FALSE
302,302,354,12.8479290197661,13.0114525741267,"A302",-1588.86,-5916.482,550,30,25,25,30,"Polyamide (naturally occurring)",0.937722753606073,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.4628371420061,0.833333333333333,0.359571945818669,"circle_calibrated",-5979.38269306931,1008.85390495049,-4739.05970405946,125.922524063429,"landmark_ransac","70",620.201428975143,2439.46528654752,754.678,33.592,30.438,30.438,36.713,"Polyacrylamide/acrylate",59.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4736.87952408083,113.260924821716,1,56.3718853001269,0.227913772111098,FALSE
303,303,179,1.92410878473099,2.30417925766818,"A303",-856.882,4408.56,550,30,25,25,30,"Polyamide (naturally occurring)",0.955524497450158,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.4628371420061,1.2,0.867442658600404,"circle_calibrated",4345.65930693069,276.875904950495,4785.3802069813,-626.20555813519,"landmark_ransac","742",10140.5382333416,1700.06623903039,1126.579,49.527,34.867,34.867,49.37,"Cellulose Acetate Butyrate (CAB)",88.12,"Comparstic Raman F2Ba Au IAEA 240930.csv",4783.45728028563,-626.138122695414,1,211.792388072009,0.00908488167231392,FALSE
304,304,144,7.01010909646985,7.24385635993684,"A304",2678.39,258.544,550,30,25,25,30,"Polyamide (naturally occurring)",0.875017308918085,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.4628371420061,0.833333333333333,0.233135978063392,"circle_calibrated",195.643306930693,-3258.39609504951,928.773989013654,-3858.4532394741,"landmark_ransac","383",6282.23000479919,-1538.24899935788,787.633,40.865,25.633,25.633,42.048,"Polyacrylamide/acrylate",90.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",925.149051743218,-3864.45336108368,1,108.530325470767,0.0645912473408924,FALSE
305,305,515,6.87463605332874,7.02140111732425,"A305",1065.766,-5375.682,550,30,25,25,30,"Polyethylene terephthalate",0.9346571516977,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.4628371420061,1.2,0.0407640854159359,"circle_calibrated",-5438.58269306931,-1645.7720950495,-4259.58357816127,-2328.26707772771,"landmark_ransac","15",1097.25159084372,-8.9329569777401,766.542,31.366,30.729,30.729,33.403,"Polyphenylene sulphide (PPS)",19.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4259.82936221225,-2335.13731870354,1,132.358665579287,0.0519394481898175,FALSE
306,306,488,8.22300026648003,8.64211919533951,"A306",-5063.214,-1572.272,550,30,25,25,30,"Polyamide (naturally occurring)",0.954875118476621,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.4628371420061,0.833333333333333,0.0407640854159359,"circle_calibrated",-1635.17269306931,4483.20790495049,-703.66671143716,3300.50452176085,"landmark_ransac","708",4661.63721664637,5626.68851000642,1127.897,55.305,35.88,35.88,54.94,"Polycarbonate (PC)",23.74,"Comparstic Raman F2Ba Au IAEA 240930.csv",-695.443736409603,3300.48414828062,1,114.602029173377,0.0717526585331205,FALSE
