"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm","x_aligned","y_aligned"
"MP_-1",9375,5600,1875,60.4,39.6,50,60.4,"Protein",0.716,"Comparstic Spotlight F2Ba Au 240926.csv",3264.65277777778,-472.569444444444,-1550.29651131861,-2984.97983451703
"MP_-1",9350,6100,2500,60.4,52.7,50,60.4,"Protein",0.798,"Comparstic Spotlight F2Ba Au 240926.csv",3239.65277777778,27.4305555555557,-1949.83340075863,-2677.40418712887
"MP_-1",9400,1200,4375,80.9,68.9,75,80.9,"Protein",0.899,"Comparstic Spotlight F2Ba Au 240926.csv",3289.65277777778,-4872.56944444444,2077.51193933189,-5530.2319534723
"MP_-1",9400,9500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv",3289.65277777778,3427.43055555556,-4792.91215247504,-767.997411419209
"MP_-1",9450,7875,9375,226.6,52.7,75,226.6,"Cellulose",0.754,"Comparstic Spotlight F2Ba Au 240926.csv",3339.65277777778,1802.43055555556,-3476.48716186256,-1741.7507048441
"MP_18",9500,7925,5000,95.7,66.5,75,95.7,"PET",0.816,"Comparstic Spotlight F2Ba Au 240926.csv",3389.65277777778,1852.43055555556,-3546.56341869304,-1754.45064189081
"MP_-1",9500,9700,1875,60.4,39.6,50,60.4,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv",3389.65277777778,3627.43055555556,-5015.84086001319,-736.020965728857
"MP_-1",9500,3050,3750,80.9,59,50,80.9,"Protein",0.857,"Comparstic Spotlight F2Ba Au 240926.csv",3389.65277777778,-3022.56944444444,488.776032820065,-4551.54623134971
"MP_-1",9550,6600,1250,50,31.8,50,50,"Cellulose",0.722,"Comparstic Spotlight F2Ba Au 240926.csv",3439.65277777778,527.430555555556,-2478.46700971213,-2556.07497596439
"MP_-1",9600,10175,1875,60.4,39.6,30,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",3489.65277777778,4102.43055555556,-5466.40410071363,-546.259640633131
"MP_-1",9625,2025,2500,75,42.4,50,75,"Protein",0.717,"Comparstic Spotlight F2Ba Au 240926.csv",3514.65277777778,-4047.56944444444,1265.51162033157,-5243.12375147986
"MP_-1",9750,5850,1875,60.4,39.6,50,60.4,"Protein",0.75,"Comparstic Spotlight F2Ba Au 240926.csv",3639.65277777778,-222.569444444444,-1972.39819520074,-3151.94976209707
"MP_19",9825,6925,9375,175,68.2,75,175,"PET",0.856,"Comparstic Spotlight F2Ba Au 240926.csv",3714.65277777778,852.430555555556,-2905.27451921838,-2597.23646982941
"MP_-1",9950,2750,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv",3839.65277777778,-3322.56944444444,478.911175424665,-5096.16806314839
"MP_-1",10050,4200,1250,50,31.8,25,50,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",3939.65277777778,-1872.56944444444,-778.719955578389,-4346.98762016088
"MP_-1",10050,5975,625,31.8,25,25,31.8,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",3939.65277777778,-97.5694444444443,-2247.99739689854,-3328.55794399893
"MP_-1",10100,2400,4375,104.1,53.5,77.5,104.1,"Cellulose",0.668,"Comparstic Spotlight F2Ba Au 240926.csv",3989.65277777778,-3672.56944444444,682.563374319179,-5421.14947320738
"MP_-1",10100,2500,3750,80.9,59,75,80.9,"Protein",0.761,"Comparstic Spotlight F2Ba Au 240926.csv",3989.65277777778,-3572.56944444444,599.787180441987,-5363.77315342361
"MP_-1",10100,9950,4375,95.7,58.2,72.5,95.7,"Protein",0.672,"Comparstic Spotlight F2Ba Au 240926.csv",3989.65277777778,3877.43055555556,-5567.03926340881,-1089.23732953258
"MP_-1",10125,9625,2500,75,42.4,50,75,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",4014.65277777778,3552.43055555556,-5312.36071325388,-1296.40441729913
"MP_-1",10150,3000,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",4039.65277777778,-3072.56944444444,157.218051164141,-5118.27965144334
"MP_-1",10150,5400,2500,60.4,52.7,50,60.4,"Protein",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",4039.65277777778,-672.569444444444,-1829.41060188846,-3741.24797663281
"MP_-1",10225,7575,7500,136.8,69.8,75,136.8,"Cellulose",0.872,"Comparstic Spotlight F2Ba Au 240926.csv",4114.65277777778,1502.43055555556,-3672.82505855522,-2555.39516674366
"MP_-1",10200,2250,3125,80.9,49.2,70,80.9,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",4089.65277777778,-3822.56944444444,749.351345351194,-5589.99014676023
"MP_-1",10225,4775,4375,80.9,68.9,75,80.9,"Cellulose",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",4114.65277777778,-1297.56944444444,-1355.09162999384,-4161.93212068928
"MP_-1",10275,2675,3125,80.9,49.2,50,80.9,"Protein",0.696,"Comparstic Spotlight F2Ba Au 240926.csv",4164.65277777778,-3397.56944444444,354.5202815353,-5408.22293308709
"MP_-1",10275,3325,3750,80.9,59,75,80.9,"Cellulose",0.785,"Comparstic Spotlight F2Ba Au 240926.csv",4164.65277777778,-2747.56944444444,-183.524978666447,-5035.27685449257
"MP_-1",10300,8300,2500,60.4,52.7,50,60.4,"Protein",0.751,"Comparstic Spotlight F2Ba Au 240926.csv",4189.65277777778,2227.43055555556,-4315.98470400269,-2201.4989937192
"MP_-1",10300,6025,625,31.8,25,25,31.8,"Protein",0.673,"Comparstic Spotlight F2Ba Au 240926.csv",4189.65277777778,-47.5694444444443,-2432.82629329657,-3506.81026880002
"MP_-1",10300,9850,3750,80.9,59,50,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",4189.65277777778,3777.43055555556,-5599.01570909916,-1312.16603707073
"MP_-1",10325,5175,1875,60.4,39.6,50,60.4,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",4214.65277777778,-897.569444444444,-1743.57272528638,-4015.20303543138
"MP_20",10425,5775,43750,369.1,150.9,175,369.1,"PET",0.903,"Comparstic Spotlight F2Ba Au 240926.csv",4314.65277777778,-297.569444444444,-2297.60620833331,-3753.72131060594
"MP_-1",10350,7075,1250,50,31.8,30,50,"Protein",0.679,"Comparstic Spotlight F2Ba Au 240926.csv",4239.65277777778,1002.43055555556,-3330.66448889897,-2945.74700800901
"MP_-1",10400,5500,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv",4289.65277777778,-572.569444444444,-2055.62759522509,-3890.81214154202
"MP_-1",10450,6000,2500,60.4,52.7,50,60.4,"Protein",0.742,"Comparstic Spotlight F2Ba Au 240926.csv",4339.65277777778,-72.5694444444443,-2498.19672450293,-3645.31863956175
"MP_-1",10450,8350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",4339.65277777778,2277.43055555556,-4443.43728061694,-2296.9751246431
"MP_-1",10500,4350,4375,104.1,53.5,75,104.1,"Protein",0.839,"Comparstic Spotlight F2Ba Au 240926.csv",4389.65277777778,-1722.56944444444,-1161.07768542115,-4633.41601293259
"MP_-1",10600,2500,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",4489.65277777778,-3572.56944444444,312.905581523126,-5777.65412280957
"MP_-1",10600,5725,6250,115.1,69.1,95,115.1,"Protein",0.874,"Comparstic Spotlight F2Ba Au 240926.csv",4489.65277777778,-347.569444444444,-2356.62667101631,-3927.26780978291
"MP_-1",10675,8350,6250,150,53.1,80,150,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",4564.65277777778,2277.43055555556,-4572.53400013043,-2483.22156086679
"MP_-1",10700,5100,2500,60.4,52.7,50,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",4589.65277777778,-972.569444444444,-1896.65177906764,-4368.64600230868
"MP_-1",10700,5350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",4589.65277777778,-722.569444444444,-2103.59226376061,-4225.20520284925
"MP_-1",10700,5925,1875,60.4,39.6,50,60.4,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",4589.65277777778,-147.569444444444,-2579.55537855447,-3895.29136409256
"MP_-1",10700,7350,1875,60.4,39.6,30,60.4,"Protein",0.766,"Comparstic Spotlight F2Ba Au 240926.csv",4589.65277777778,1277.43055555556,-3759.11614130445,-3077.67880717381
"MP_-1",10750,7450,1250,50,31.8,25,50,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv",4639.65277777778,1377.43055555556,-3870.58049507353,-3061.69058432863
"MP_-1",10750,9350,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",4639.65277777778,3277.43055555556,-5443.32817874017,-1971.54050843696
"MP_-1",10900,5750,2500,60.4,52.7,50,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",4789.65277777778,-322.569444444444,-2549.44967883693,-4161.25231146854
"MP_-1",10950,5200,2500,60.4,52.7,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",4839.65277777778,-872.569444444444,-2122.86877240426,-4518.21016721789
"MP_-1",11000,8525,3125,80.9,49.2,50,80.9,"Protein",0.805,"Comparstic Spotlight F2Ba Au 240926.csv",4889.65277777778,2452.43055555556,-4903.86537871277,-2651.83563134606
"MP_21",11100,2475,3750,80.9,59,50,80.9,"PET",0.848,"Comparstic Spotlight F2Ba Au 240926.csv",4989.65277777778,-3597.56944444444,46.7180310735629,-6205.87917214147
"MP_-1",11175,2475,32500,326,126.9,215,326,"Cellulose",0.893,"Comparstic Spotlight F2Ba Au 240926.csv",5064.65277777778,-3597.56944444444,3.68579123573349,-6267.96131754936
"MP_-1",11200,3700,2500,60.4,52.7,50,60.4,"Protein",0.747,"Comparstic Spotlight F2Ba Au 240926.csv",5089.65277777778,-2372.56944444444,-1024.66666370581,-5585.79544866745
"MP_-1",11200,6050,5000,104.1,61.2,50,104.1,"Cellulose",0.894,"Comparstic Spotlight F2Ba Au 240926.csv",5089.65277777778,-22.5694444444443,-2969.90721981982,-4237.4519337488
"MP_22",11475,7200,119375,595.1,255.4,382.5,595.1,"PET",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",5364.65277777778,1127.43055555556,-4079.6183288129,-3805.2587893977
"MP_23",11300,5175,1875,75,31.8,52.5,75,"PET",0.733,"Comparstic Spotlight F2Ba Au 240926.csv",5189.65277777778,-897.569444444444,-2302.99184317816,-4822.270925734
"MP_-1",11400,3650,18750,282.9,84.4,132.5,282.9,"Cellulose",0.843,"Comparstic Spotlight F2Ba Au 240926.csv",5289.65277777778,-2422.56944444444,-1098.03120633476,-5780.03599631372
"MP_-1",11325,3650,3125,80.9,49.2,75,80.9,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",5214.65277777778,-2422.56944444444,-1054.99896649693,-5717.95385090583
"MP_-1",11350,8350,2500,60.4,52.7,50,60.4,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",5239.65277777778,2277.43055555556,-4959.82415867089,-3041.96086953783
"MP_-1",11350,4150,2500,80.9,39.3,55,80.9,"Protein",0.724,"Comparstic Spotlight F2Ba Au 240926.csv",5239.65277777778,-1922.56944444444,-1483.22401582883,-5451.76630045626
"MP_-1",11350,8550,2500,60.4,52.7,50,60.4,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",5239.65277777778,2477.43055555556,-5125.37654642527,-2927.20822997029
"MP_-1",11400,7650,2500,60.4,52.7,50,60.4,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",5289.65277777778,1577.43055555556,-4409.07896142243,-3484.98320496283
"MP_-1",11450,8725,1875,60.4,39.6,30,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv",5339.65277777778,2652.43055555556,-5327.61120549413,-2909.57586422588
"MP_24",11625,3150,28750,238.6,153.4,192.5,238.6,"PET",0.888,"Comparstic Spotlight F2Ba Au 240926.csv",5514.65277777778,-2922.56944444444,-813.246956462287,-6253.16403145626
"MP_-1",11575,4825,1875,60.4,39.6,50,60.4,"Protein",0.704,"Comparstic Spotlight F2Ba Au 240926.csv",5464.65277777778,-1247.56944444444,-2171.06004401336,-5250.72257813948
