Particle Name;Material;HQI;RamanSignal;FluorescenceSignal;Area [µm²];Aspect Ratio;CE Diameter [µm];Circularity;Convex Area [µm²];Convex Perimeter [µm];Convexity;Feret Max [µm];Feret Min [µm];Focus Z Position [µm];Length [µm];Num Pixels;Perimeter [µm];SE Volume [µm³];Solidity;Width [µm];Visual Center Point X [µm];Visual Center Point Y [µm];Visual Center Point Z [µm]
735;Cellulose Acetate Butyrate (CAB)   ;91.25;5.79782869477055;238.693768171459;735.564;0.977;30.603;0.822;784.997;103.445;0.884;36.166;29.216;18.250;32.247;2232.000;117.008;15007.009;0.937;31.495;6336.19235764594;3585.30418316567;-13.2399997711182
468;Polyamide (PA)    ;91.23;6.93127437315422;415.126959424875;1345.732;0.994;41.394;0.905;1382.972;132.434;0.922;42.874;41.334;27.470;41.590;4083.500;143.636;37136.563;0.973;41.334;1893.48332912497;3910.80050299658;-13.2399997711182
198;Polyacrylamide/acrylate   ;91.20;1.309139834652;171.637151273262;801.145;0.539;31.938;0.789;843.657;111.449;0.877;43.901;23.772;27.470;44.133;2431.000;127.145;17058.086;0.950;23.772;8126.13508292419;5171.45291630993;-13.2399997711182
273;Cellulose Acetate Butyrate (CAB)   ;91.19;7.58270873205272;240.059441165055;1586.801;0.641;44.949;0.773;1730.651;157.174;0.861;59.707;37.626;18.250;58.668;4815.000;182.581;47549.648;0.917;37.626;8245.5411402872;4097.94653520976;-13.2399997711182
404;Polyacrylamide/acrylate   ;91.18;3.87427698702978;183.405255928755;1068.413;0.879;36.883;0.811;1144.375;122.929;0.861;40.919;35.539;9.030;40.443;3242.000;142.825;26270.745;0.934;35.539;9871.87460427479;-438.335509417808;-13.2399997711182
132;Cellulose Acetate Butyrate (CAB)   ;91.13;0.872102139143138;110.013740110014;839.208;0.618;32.688;0.790;912.204;113.414;0.872;43.150;26.766;9.030;43.346;2546.500;130.056;18288.092;0.920;26.766;8146.22744834585;-2144.46436750856;-13.2399997711182
641;Cellulose Acetate Butyrate (CAB)   ;91.11;0;30.9411650547713;857.498;0.939;33.042;0.863;904.625;109.958;0.914;39.756;30.724;27.470;34.858;2602.000;120.337;18889.211;0.948;32.746;2726.45539274868;1017.4998822774;-13.2399997711182
84;Cellulose Acetate Butyrate (CAB)   ;91.09;5.23822500111271;188.274817213616;1383.301;0.716;41.968;0.851;1449.706;141.400;0.912;50.748;36.255;9.030;50.678;4197.500;155.002;38702.492;0.954;36.307;6030.21433565322;-1160.51252943065;-13.2399997711182
669;Cellulose Acetate Butyrate (CAB)   ;91.08;3.90139737781187;144.606712525396;670.312;0.716;29.214;0.816;706.563;97.843;0.870;35.722;25.573;18.250;35.722;2034.000;112.416;13055.073;0.949;25.573;2146.6471334379;993.389043771404;-13.2399997711182
582;Cellulose Acetate Butyrate (CAB)   ;91.08;0;21.8056418083948;1841.216;0.866;48.418;0.475;2572.660;193.586;0.604;69.462;53.655;36.680;62.752;5587.000;320.501;59432.073;0.716;54.330;10075.6685964088;3750.63564720676;-13.2399997711182
763;Polyethylene terephtalate (PET)   ;91.06;17.7233440000314;747.199705722185;7920.161;0.766;100.420;0.655;8536.097;341.285;0.709;123.443;88.396;27.470;115.464;24033.000;481.451;530230.678;0.928;88.396;10754.7905476609;3500.91624839469;-13.2399997711182
508;Polyacrylamide/acrylate   ;91.05;6.10753441368287;250.798081589768;635.874;0.633;28.454;0.831;671.960;98.051;0.911;36.778;23.522;18.250;37.134;1929.500;107.602;12062.020;0.946;23.522;1307.93439397942;1954.37817851027;-13.2399997711182
758;Polyacrylamide/acrylate   ;91.04;2.26435807051671;108.227921023126;454.125;0.600;24.046;0.762;488.728;85.270;0.860;32.722;19.764;27.470;32.966;1378.000;99.148;7279.922;0.929;19.764;4740.85854316606;5552.63379173801;-13.2399997711182
367;Polyacrylamide/acrylate   ;91.04;7.49479654838828;208.206130981445;1460.911;0.799;43.129;0.767;1579.550;146.824;0.831;53.988;39.778;27.470;49.795;4433.000;176.678;42004.853;0.925;39.778;7696.73253048412;6228.3113374893;-13.2399997711182
44;Cellulose Acetate Butyrate (CAB)   ;91.04;2.05633062204151;162.603748106765;1487.605;0.608;43.521;0.640;1730.651;158.058;0.740;60.077;36.538;18.250;60.130;4514.000;213.581;43161.368;0.860;36.538;5421.12862958515;5390.1726656143;-13.2399997711182
554;Polyethylene terephtalate (PET)   ;91.03;9.3758888551441;465.267294180617;13331.267;0.631;130.284;0.539;14898.953;465.317;0.613;181.979;109.476;27.470;175.542;40452.500;759.366;1157899.647;0.895;110.840;2206.92422970288;225.286617080479;-13.2399997711182
337;Cellulose Acetate Butyrate (CAB)   ;91.00;0.901090565699355;114.857354703602;815.316;0.544;32.219;0.832;849.919;114.758;0.943;47.238;24.843;18.250;45.664;2474.000;121.716;17512.672;0.959;24.850;1421.0257079242;1287.88571409461;-13.2399997711182
689;Cellulose Acetate Butyrate (CAB)   ;91.00;0.319209101372686;63.9185590769586;1900.371;0.900;49.190;0.788;2124.138;168.390;0.859;57.002;49.364;-0.180;54.850;5766.500;196.023;62319.121;0.895;49.364;3072.04407800125;-868.312129441353;-13.2399997711182
561;Polyethylene terephtalate (PET)   ;90.96;2.96512695803399;210.529271102783;32605.538;0.281;203.751;0.279;67874.857;1266.605;0.553;571.113;160.833;36.680;573.006;98938.500;2290.251;4428950.783;0.480;160.833;2472.1434532688;-797.127749090326;-13.2399997711182
637;Cellulose Acetate Butyrate (CAB)   ;90.96;0.0233260658407339;33.1134638236611;691.898;0.760;29.681;0.822;729.137;100.605;0.887;38.463;25.833;-0.180;35.764;2099.500;113.425;13690.733;0.949;27.184;8384.4654954884;5743.79829703553;-13.2399997711182
374;Polyethylene terephtalate (PET)   ;90.93;7.1870465316977;362.516492746471;4816.920;0.638;78.314;0.598;5559.899;284.569;0.691;106.191;66.824;27.470;104.748;14616.500;411.669;251488.400;0.866;66.824;871.068962954167;2076.65457379067;-13.2399997711182
552;Polyethylene terephtalate (PET)   ;90.88;14.6559731327497;547.445791372345;3575.492;0.799;67.472;0.789;3725.933;219.367;0.817;77.221;61.540;36.680;77.040;10849.500;268.566;160830.147;0.960;61.540;9584.2667449533;4653.06988843108;-13.2399997711182
517;Polyacrylamide/acrylate   ;90.87;0.725042041441071;65.4966484867536;971.194;0.820;35.165;0.462;1291.685;134.355;0.561;48.796;36.880;27.470;45.716;2947.000;239.363;22767.905;0.752;37.492;9928.70729503891;4724.25426878211;-13.2399997711182
284;Polyamide (PA)    ;90.86;0.0172304659682368;33.0057030440016;603.083;0.934;27.710;0.815;652.516;93.357;0.874;33.870;25.670;18.250;29.840;1830.000;106.872;11141.137;0.924;27.856;8049.78409432188;4095.07619729238;-13.2399997711182
38;Cellulose Acetate Butyrate (CAB)   ;90.80;0.0413784610042623;38.7725927235294;802.463;0.934;31.964;0.882;850.907;106.278;0.934;35.036;31.365;27.470;33.579;2435.000;113.843;17100.205;0.943;31.369;5289.09308538567;3430.30593562714;-13.2399997711182
417;Polyacrylamide/acrylate   ;90.78;0.765681330703858;109.183280147113;733.751;0.938;30.565;0.881;766.706;102.241;0.938;37.929;26.463;9.030;32.132;2226.500;108.948;14951.574;0.957;30.135;9904.02238894944;2057.13627595248;-13.2399997711182
192;Polyethylene terephtalate (PET)   ;90.75;8.12072213916932;350.051100416414;1356.278;0.854;41.556;0.842;1418.563;136.499;0.881;47.575;38.001;27.470;45.262;4115.500;155.002;37573.944;0.956;38.657;2168.46170160999;5172.60105147688;-13.2399997711182
21;Polyethylene terephtalate (PET)   ;90.70;3.20309918687427;310.385218111504;3950.524;0.793;70.922;0.605;4313.856;240.425;0.652;87.716;65.010;18.250;84.124;11987.500;368.550;186786.637;0.916;66.733;9285.75160154576;1576.06764099957;-13.2399997711182
779;Polyacrylamide/acrylate   ;90.69;2.35297183121178;162.771762837673;685.636;0.860;29.546;0.885;715.296;98.776;0.942;35.707;27.707;9.030;32.722;2080.500;104.831;13505.307;0.959;28.129;10541.2374066078;-986.570051637415;-13.2399997711182
74;Polyethylene terephtalate (PET)   ;90.68;3.26675950937552;161.313020312435;1297.452;0.648;40.644;0.890;1332.056;134.859;0.940;50.212;32.512;9.030;50.212;3937.000;143.416;35156.124;0.974;32.537;2283.27521830519;-1146.16083984375;-13.2399997711182
775;Cellulose Acetate Butyrate (CAB)   ;90.68;3.94256820883252;183.431831257593;688.932;0.717;29.617;0.854;723.535;101.098;0.928;37.483;25.263;18.250;35.210;2090.500;108.914;13602.794;0.952;25.263;3984.23746814466;3526.74928965111;-13.2399997711182
784;Cellulose Acetate Butyrate (CAB)   ;90.65;0.0507627799108265;37.8298925241261;4324.237;0.939;74.201;0.604;5122.746;269.364;0.698;91.996;77.483;-9.400;82.639;13121.500;386.050;213908.528;0.844;77.563;5281.63020680048;5.99280019263733;-13.2399997711182
10;Polyethylene terephtalate (PET)   ;90.65;26.8664977045545;1326.18302708848;30271.969;0.622;196.325;0.531;33412.285;717.517;0.618;276.242;170.819;55.100;274.763;91857.500;1161.941;3962094.263;0.906;170.819;9153.1419897628;784.42844338613;-13.2399997711182
618;Cellulose Acetate Butyrate (CAB)   ;90.59;1.4164804658046;137.79035736984;1671.661;0.663;46.135;0.807;1762.617;158.629;0.883;60.230;39.586;9.030;59.703;5072.500;179.670;51414.540;0.948;39.611;11586.6144761177;1813.15755297517;-13.2399997711182
279;Cellulose Acetate Butyrate (CAB)   ;90.52;7.37413458530129;182.871627725801;658.613;0.764;28.958;0.517;844.316;108.716;0.617;37.888;27.386;-0.180;35.898;1998.500;176.111;12714.787;0.780;27.412;3679.98164890236;-2344.81395414169;-13.2399997711182
543;Polyacrylamide/acrylate   ;90.52;0.86086753865669;142.895015563147;595.998;0.960;27.547;0.903;617.254;91.438;0.954;34.073;24.471;-0.180;28.703;1808.500;95.842;10945.375;0.966;27.555;5911.95641345715;-1697.26571998074;-13.2399997711182
406;Cellulose Acetate Butyrate (CAB)   ;90.49;0.943925095627199;127.17110175166;1088.186;0.806;37.223;0.834;1150.636;123.708;0.882;43.388;33.692;9.030;41.810;3302.000;140.216;27003.402;0.946;33.692;9201.93773435826;1220.71980682791;-13.2399997711182
506;Polyethylene terephtalate (PET)   ;90.42;18.3830484589687;1008.4246154867;136970.052;0.446;417.607;0.577;157338.441;1612.281;0.709;656.253;292.589;73.540;656.575;415623.000;2272.754;38133110.398;0.871;292.589;3980.7930626438;1697.19590111301;-13.2399997711182
664;Polyethylene terephtalate (PET)   ;90.36;22.7442491546713;699.134647972782;5769.495;0.622;85.709;0.601;6480.177;307.394;0.686;120.763;73.284;18.250;118.892;17507.000;448.352;329663.199;0.890;73.901;4888.3939121194;-839.034682684075;-13.2399997711182
14;Cellulose Acetate Butyrate (CAB)   ;90.32;0.0262248266797922;70.8698959555127;527.945;0.580;25.927;0.805;580.014;94.058;0.930;35.429;20.538;18.250;35.429;1602.000;101.131;9125.289;0.910;20.538;6015.86264606632;833.798255565069;-13.2399997711182
176;Polyacrylamide/acrylate   ;90.31;0.16014937740868;87.109683039361;944.006;0.996;34.669;0.853;985.036;112.799;0.883;37.098;34.170;-9.400;35.399;2864.500;127.678;21818.561;0.958;35.274;7310.95911438823;1452.64311055223;-13.2399997711182
665;Cellulose Acetate Butyrate (CAB)   ;90.16;7.07470081319119;261.295689314364;1305.527;0.626;40.771;0.708;1518.253;147.507;0.816;56.224;33.802;9.030;53.993;3961.500;180.818;35484.800;0.860;33.802;5269.57478754748;980.759556934931;-13.2399997711182
711;Cellulose Acetate Butyrate (CAB)   ;90.13;4.3407346096499;209.80778572962;347.844;0.660;21.045;0.564;426.607;78.176;0.667;29.524;19.317;9.030;29.286;1055.500;117.148;4880.229;0.815;19.317;1661.56002540065;122.52851963827;-13.2399997711182
57;Cellulose Acetate Butyrate (CAB)   ;90.12;1.4845530737501;128.104332972468;737.376;0.706;30.641;0.861;774.616;102.695;0.919;37.314;26.379;-0.180;37.349;2237.500;111.801;15062.513;0.952;26.379;7869.52687311041;-3226.58176236087;-13.2399997711182
291;Cellulose Acetate Butyrate (CAB)   ;90.11;5.48374403066354;267.855979694438;593.856;0.613;27.498;0.873;616.430;93.491;0.945;36.033;21.609;9.030;35.246;1802.000;98.951;10886.419;0.963;21.609;4450.38034592719;547.912598994007;-13.2399997711182
383;Polyacrylamide/acrylate   ;90.09;0;53.2887513107013;787.633;0.627;31.668;0.723;876.118;112.937;0.820;42.048;25.633;-9.400;40.865;2390.000;137.675;16628.372;0.899;25.633;6282.23000479919;-1538.24899935788;-13.2399997711182
25;Cellulose Acetate Butyrate (CAB)   ;90.02;0.425774786491496;91.8278106812178;861.618;0.935;33.122;0.708;991.956;116.380;0.791;44.158;31.256;-9.400;35.971;2614.500;147.047;19025.490;0.869;33.627;1806.22505643661;-3173.76754468108;-13.2399997711182
734;Cellulose Acetate Butyrate (CAB)   ;90.01;1.57706279601233;74.7827967012216;899.681;0.507;33.845;0.346;1283.941;139.223;0.453;55.753;28.195;18.250;55.611;2730.000;307.511;20300.038;0.701;28.195;934.21639713653;3591.6189265839;-13.2399997711182
773;Polyacrylamide/acrylate;90.01;0.0235615748183018;53.6032805046511;862.442;0.935;33.138;0.772;937.250;114.069;0.846;43.055;29.852;27.470;35.707;2617.000;134.788;19052.785;0.920;33.385;1071.4185495873;3530.19369515197;-13.2399997711182
59;Cellulose Acetate Butyrate (CAB)   ;89.94;2.96932566133964;232.842246252474;776.923;0.860;31.452;0.709;851.402;108.610;0.780;36.128;30.411;9.030;35.346;2357.500;139.322;16290.350;0.913;30.411;6831.03861460227;-50.2658229880135;-13.2399997711182
241;Cellulose Acetate Butyrate (CAB)   ;89.85;1.97763998323088;161.725618132318;1351.005;0.470;41.475;0.669;1603.113;162.335;0.834;66.624;31.238;18.250;66.458;4099.500;194.712;37355.040;0.843;31.238;8076.19120316178;3132.36485980308;-13.2399997711182
516;Cellulose Acetate Butyrate (CAB)   ;89.79;4.60950504742743;220.575432171451;382.282;0.913;22.062;0.799;444.238;79.330;0.915;28.497;21.189;18.250;25.052;1160.000;86.715;5622.635;0.861;22.874;5235.13073253892;3848.80120398116;-13.2399997711182
764;Cellulose Acetate Butyrate (CAB)   ;89.73;2.17145086293566;129.853493575436;714.967;0.478;30.172;0.781;757.644;113.029;0.931;46.212;22.249;9.030;46.503;2169.500;121.346;14381.108;0.944;22.249;869.920827787215;-983.699713720034;-13.2399997711182
445;Polyamide (PA)    ;89.72;0.86774538669126;78.2631846573653;869.362;0.475;33.270;0.746;936.591;122.234;0.873;49.944;23.735;9.030;49.998;2638.000;140.053;19282.576;0.928;23.735;3270.67146188396;2876.33071757277;-13.2399997711182
701;Polyacrylamide/acrylate   ;89.66;0.952871491378498;130.791699529653;822.731;0.713;32.366;0.669;954.552;118.463;0.780;45.185;30.283;18.250;42.763;2496.500;151.952;17752.120;0.862;30.511;4770.13598992334;2620.29657534247;-13.2399997711182
702;Polyamide (PA)    ;89.65;1.00640836414;93.5085282722044;2682.237;0.675;58.439;0.684;3006.188;204.187;0.761;76.558;50.638;-9.400;75.008;8139.000;268.312;104498.353;0.892;50.638;6305.19270813823;-4534.88178510274;-13.2399997711182
487;Cellulose Acetate Butyrate (CAB)   ;89.62;3.212259287489;257.201374411903;697.171;0.730;29.794;0.552;863.430;108.792;0.642;38.463;27.977;18.250;38.323;2115.500;169.453;13847.533;0.807;27.977;7227.14524720073;3885.54152932363;-13.2399997711182
251;Polyethylene terephtalate (PET)   ;89.50;8.20952968239465;192.015815632593;610.168;0.960;27.873;0.896;626.976;90.046;0.921;31.256;26.385;18.250;28.703;1851.500;97.745;11338.052;0.973;27.555;976.697398313756;1377.44025711687;-13.2399997711182
58;Polyamide (PA)    ;89.47;2.68470367349824;135.707337325763;1505.071;0.975;43.776;0.800;1626.512;146.382;0.852;50.833;42.855;18.250;45.877;4567.000;171.888;43923.748;0.925;44.733;9988.98439130389;4332.16610926798;-13.2399997711182
329;Cellulose Acetate Butyrate (CAB)   ;89.26;3.09494922627712;147.996029810356;779.229;0.804;31.498;0.768;835.583;105.493;0.819;37.761;29.227;9.030;36.371;2364.500;128.826;16362.959;0.933;29.227;568.535346462301;-362.558588398972;-13.2399997711182
219;Cellulose Acetate Butyrate (CAB)   ;89.24;0.352180133236637;74.6142582624911;638.016;0.789;28.502;0.813;692.722;96.691;0.878;33.416;25.620;-0.180;32.479;1936.000;110.120;12123.022;0.921;25.620;4150.14299976923;-248.319139287243;-13.2399997711182
640;Polyamide (PA)    ;89.23;6.68903520599447;129.234929757208;5064.415;0.259;80.301;0.480;6956.712;393.342;0.749;178.171;46.122;18.250;178.120;15367.500;525.315;271117.596;0.728;46.122;9298.38108838224;1727.04741545377;-13.2399997711182
511;Polyethylene terephtalate (PET)   ;89.17;5.69585302112569;306.460837356526;1980.782;0.687;50.220;0.852;2058.721;166.109;0.897;61.999;42.460;27.470;61.787;6010.500;185.214;66316.069;0.962;42.466;908.383355880108;1122.55425005351;-13.2399997711182
260;Polyamide (PA)    ;89.13;3.78669644680483;134.726131244895;479.006;0.540;24.696;0.806;506.359;86.870;0.902;34.444;18.916;9.030;35.121;1453.500;96.318;7886.339;0.946;18.955;4601.36012038139;2208.11605040668;-13.2399997711182
8;Cellulose Acetate Butyrate (CAB)   ;89.01;2.39444526079193;156.487987119455;457.915;0.576;24.146;0.550;602.424;96.322;0.699;37.314;21.566;18.250;37.438;1389.500;137.814;7371.242;0.760;21.566;6240.32307120544;3490.00896430865;-13.2399997711182
712;Cellulose Acetate Butyrate (CAB)   ;88.91;0.555937002555295;102.750365760946;555.133;0.870;26.586;0.853;595.668;89.662;0.915;29.852;25.833;9.030;29.764;1684.500;97.942;9839.191;0.932;25.889;9495.86033709799;-2958.49220087757;-13.2399997711182
714;Polyethylene terephtalate (PET)   ;88.89;16.4080567960765;479.440279676831;16199.536;0.713;143.617;0.635;17005.130;473.672;0.667;171.532;122.889;55.100;172.347;49156.000;710.447;1551020.989;0.953;122.889;3679.98164890236;4414.83184128853;-13.2399997711182
494;Polyacrylamide/acrylate   ;88.85;0.0444628022631116;112.841958339988;1372.755;0.685;41.807;0.791;1444.763;139.076;0.838;51.553;35.272;27.470;51.553;4165.500;166.008;38260.759;0.950;35.316;11049.2872179841;1960.11885434503;-13.2399997711182
369;Polyacrylamide/acrylate   ;88.85;0.345923947904449;142.448863011583;583.310;0.565;27.252;0.793;627.964;98.694;0.914;40.185;21.192;18.250;38.377;1770.000;107.939;10597.728;0.929;21.691;6192.67546177693;6231.75574299015;-13.2399997711182
371;Cellulose Acetate Butyrate (CAB)   ;88.83;8.38212896352159;511.605408819367;683.494;0.536;29.500;0.783;727.490;104.409;0.882;41.334;21.519;-0.180;40.301;2074.000;118.354;13442.065;0.940;21.603;8053.22849982273;-3833.37119809503;-13.2399997711182
726;Polyethylene terephtalate (PET)   ;88.76;3.13639262917854;173.626988060673;419.192;0.789;23.103;0.911;432.374;75.277;0.945;26.443;20.467;18.250;26.224;1272.000;79.629;6456.298;0.970;20.681;3301.09704380819;4456.73877488228;-13.2399997711182
518;Polyacrylamide/acrylate   ;88.72;4.21521949256713;317.562933341428;809.548;1.000;32.105;0.577;1020.792;123.201;0.705;44.671;33.313;18.250;36.626;2456.500;174.684;17327.185;0.793;36.611;878.531841539355;2812.03514822346;-13.2399997711182
745;Polyethylene terephtalate (PET)   ;88.71;12.8620879145154;205.205646361487;563.701;0.822;26.790;0.824;597.810;88.843;0.870;31.000;24.947;27.470;30.338;1710.500;102.140;10067.867;0.943;24.947;5869.47541227993;4434.92420671019;-13.2399997711182
193;Polyethylene terephtalate (PET)   ;88.68;4.99775798071485;441.286855948195;32592.521;0.709;203.711;0.709;34448.402;696.914;0.772;256.952;174.968;73.540;249.366;98899.000;903.084;4426298.740;0.946;176.886;704.589363746119;4095.65026487586;-13.2399997711182
152;Polyamide (PA)    ;88.67;2.79341133669938;154.3635188453;1107.794;0.969;37.556;0.828;1161.841;124.517;0.874;45.021;36.014;9.030;38.112;3361.500;142.488;27736.557;0.953;36.923;9335.1214137247;-1233.99318011558;-13.2399997711182
91;Cellulose Acetate Butyrate (CAB)   ;88.65;0.833848968587676;129.408825176331;878.919;0.786;33.453;0.609;1093.624;124.806;0.723;43.055;32.766;9.030;41.792;2667.000;172.642;19601.414;0.804;32.837;10118.7236651695;-1167.40134043236;-13.2399997711182
596;Cellulose Acetate Butyrate (CAB)   ;88.63;0.034629044519992;46.4259957730291;673.772;0.981;29.289;0.889;704.091;97.255;0.940;35.172;28.244;18.250;29.826;2044.500;103.485;13156.293;0.957;29.265;2962.39716955733;-713.887949486301;-13.2399997711182
551;Cellulose Acetate Butyrate (CAB)   ;88.47;6.18642853028653;515.199611960403;416.885;0.705;23.039;0.827;448.852;81.928;0.937;32.348;19.671;9.030;29.593;1265.000;87.469;6403.076;0.929;20.851;7248.38574778934;-1703.0063958155;-13.2399997711182
410;Cellulose Acetate Butyrate (CAB)   ;88.32;1.06292303254074;111.700243911539;352.458;0.719;21.184;0.829;373.219;75.764;0.943;28.754;17.623;18.250;25.979;1069.500;80.326;4977.647;0.944;18.673;4895.28272312111;6166.88610605736;-13.2399997711182
157;Polyamide (PA)    ;88.27;0.492626323137462;78.0224732713469;519.047;0.896;25.707;0.896;537.008;83.870;0.930;29.227;23.669;18.250;26.629;1575.000;90.160;8895.569;0.967;23.869;3450.35461551195;695.447967947346;-13.2399997711182
742;Cellulose Acetate Butyrate (CAB)   ;88.12;2.01522921237485;182.927682053308;1126.579;0.704;37.874;0.708;1310.305;134.027;0.797;49.370;34.867;18.250;49.527;3418.500;168.107;28445.020;0.860;34.867;10140.5382333416;1700.06623903039;-13.2399997711182
212;Polyacrylamide/acrylate   ;88.07;7.93451434997068;706.947821609456;360.861;0.833;21.435;0.849;381.458;70.851;0.893;24.922;20.086;9.030;24.111;1095.000;79.351;5156.726;0.946;20.092;11045.8428124833;-224.20830078125;-13.2399997711182
373;Cellulose Acetate Butyrate (CAB)   ;87.94;0.46581368535837;112.898021299142;707.387;0.866;30.011;0.868;751.217;102.147;0.940;35.942;28.224;9.030;32.592;2146.500;108.669;14153.023;0.942;28.224;8250.70774853849;2097.89507437928;-13.2399997711182
