"match_id","ftir_idx","raman_idx","match_distance","match_score","ftir_particle_id","ftir_x_um","ftir_y_um","ftir_area_um2","ftir_major_um","ftir_minor_um","ftir_feret_min_um","ftir_feret_max_um","ftir_material","ftir_quality","ftir_source_file","ftir_x_norm","ftir_y_norm","ftir_x_aligned","ftir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm"
122,4,214,20.4843060007722,20.4843060007722,"MP_-1",650,6950,2500,60.4,52.7,50,60.4,"Protein",0.769,"Comparstic Spotlight F2Ba Au 240926.csv",-6094.79166666667,1973.95833333333,5278.80243219992,-2313.45810399839,"431",11358.1355778942,-482.538713345462,692.886,36.396,30.861,30.861,36.74,"Cellulose Acetate Butyrate (CAB)",85.46,"Comparstic Raman F2Ba Au IAEA 240930.csv",5297.90468346998,-2320.85477816647
123,103,102,20.5242734582669,20.5242734582669,"MP_-1",4100,2600,3125,80.9,49.2,55,80.9,"Protein",0.913,"Comparstic Spotlight F2Ba Au 240926.csv",-2644.79166666667,-2376.04166666667,2172.36340792878,2275.55608461537,"273",8245.5411402872,4097.94653520976,1586.801,58.668,37.626,37.626,59.707,"Cellulose Acetate Butyrate (CAB)",91.19,"Comparstic Raman F2Ba Au IAEA 240930.csv",2185.31024586298,2259.63047038875
124,181,99,20.6416750831965,20.6416750831965,"MP_-1",5975,3275,2500,95.7,33.3,55,95.7,"Protein",0.743,"Comparstic Spotlight F2Ba Au 240926.csv",-769.791666666667,-1701.04166666667,255.435277487478,1744.80764833947,"735",6336.19235764594,3585.30418316567,735.564,32.247,31.495,29.216,36.166,"Cellulose Acetate Butyrate (CAB)",91.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",275.961463221723,1746.98811834466
125,246,304,20.7509231688981,20.7509231688981,"MP_13",7850,4750,5000,95.7,66.5,75,95.7,"PET",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",1105.20833333333,-226.041666666667,-1721.68008267354,417.837279107705,"201",4332.69649131461,2236.245361997,9582.43,120.396,107.152,102.984,128.642,"Polyethylene terephtalate (PET)",71.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1727.53440310961,397.929297175992
126,28,179,20.8737696616189,20.8737696616189,"MP_-1",2000,4850,2500,60.4,52.7,50,60.4,"Protein",0.898,"Comparstic Spotlight F2Ba Au 240926.csv",-4744.79166666667,-126.041666666667,4093.16939835118,-121.809579837237,"742",10140.5382333416,1700.06623903039,1126.579,49.527,34.867,34.867,49.37,"Cellulose Acetate Butyrate (CAB)",88.12,"Comparstic Raman F2Ba Au IAEA 240930.csv",4080.30733891738,-138.249825790618
127,291,28,21.0292442531235,21.0292442531235,"MP_-1",9200,4725,3750,80.9,59,50,80.9,"Protein",0.811,"Comparstic Spotlight F2Ba Au 240926.csv",2455.20833333333,-251.041666666667,-3063.42374360781,544.285164664604,"139",3000.85969765022,2361.96616277825,1178.154,51.55,33.07,33.07,50.633,"Cellulose Acetate Butyrate (CAB)",93.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3059.371196774,523.650097957242
128,287,175,21.0713162913985,21.0713162913985,"MP_-1",9000,7800,2500,60.4,52.7,50,60.4,"Protein",0.668,"Comparstic Spotlight F2Ba Au 240926.csv",2255.20833333333,2823.95833333333,-3095.71292460402,-2531.2396975644,"596",2962.39716955733,-713.887949486301,673.772,29.826,29.265,28.244,35.172,"Cellulose Acetate Butyrate (CAB)",88.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3097.83372486689,-2552.20401430731
129,182,134,21.208495452026,21.208495452026,"MP_-1",6000,8575,5625,136.8,52.4,95,136.8,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",-744.791666666667,3598.95833333333,-168.187054810544,-3528.28180656433,"543",5911.95641345715,-1697.26571998074,595.998,28.703,27.555,24.471,34.073,"Polyacrylamide/acrylate",90.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-148.274480967068,-3535.58178480175
130,157,148,21.3706785614694,21.3706785614694,"MP_-1",5200,6850,2500,60.4,52.7,50,60.4,"Protein",0.771,"Comparstic Spotlight F2Ba Au 240926.csv",-1544.79166666667,1873.95833333333,757.81359222846,-1871.61549334799,"59",6831.03861460227,-50.2658229880135,776.923,35.346,30.411,30.411,36.128,"Cellulose Acetate Butyrate (CAB)",89.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",770.807720178052,-1888.58188780902
131,64,135,21.5524629868638,21.5524629868638,"MP_-1",2900,5400,2500,60.4,52.7,50,60.4,"Protein",0.721,"Comparstic Spotlight F2Ba Au 240926.csv",-3844.79166666667,423.958333333333,3156.04100334354,-601.501525309701,"406",9201.93773435826,1220.71980682791,1088.186,41.81,33.692,33.692,43.388,"Cellulose Acetate Butyrate (CAB)",90.49,"Comparstic Raman F2Ba Au IAEA 240930.csv",3141.70683993404,-617.596257993098
132,300,117,22.7666901356798,22.7666901356798,"MP_18",9500,7925,5000,95.7,66.5,75,95.7,"PET",0.816,"Comparstic Spotlight F2Ba Au 240926.csv",2755.20833333333,2948.95833333333,-3602.75588734514,-2618.03235601392,"561",2472.1434532688,-797.127749090326,32605.538,573.006,160.833,160.833,571.113,"Polyethylene terephtalate (PET)",90.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3588.08744115542,-2635.44381391133
133,325,68,22.8736471380082,22.8736471380082,"MP_-1",10300,9850,3750,80.9,59,50,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",3555.20833333333,4873.95833333333,-4543.80334181407,-4473.75415246923,"501",1504.26550752822,-2654.81044921875,1801.34,69.766,34.455,34.455,68.65,"Cellulose Acetate Butyrate (CAB)",92.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4555.965386896,-4493.12651403976
134,176,47,23.2999995733265,23.2999995733265,"MP_-1",5725,9950,3125,80.9,49.2,50,80.9,"Protein",0.818,"Comparstic Spotlight F2Ba Au 240926.csv",-1019.79166666667,4973.95833333333,2.06743356226127,-4917.47761404836,"761",6085.32482366692,-3075.60198790668,738.365,33.385,32.288,32.288,37.63,"Cellulose Acetate Butyrate (CAB)",92.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",25.093929242702,-4913.91805272769
135,154,267,23.3572534425157,23.3572534425157,"MP_-1",5150,9725,2500,80.9,39.3,50,80.9,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",-1594.79166666667,4748.95833333333,591.279606232954,-4736.79976676558,"674",6673.74409672984,-2891.32629361087,422.158,32.56,24.171,24.171,32.148,"Cellulose Acetate Butyrate (CAB)",79.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",613.513202305622,-4729.64235843188
136,72,194,23.3699678420891,23.3699678420891,"MP_-1",3200,10200,5000,95.7,66.5,75,95.7,"Protein",0.924,"Comparstic Spotlight F2Ba Au 240926.csv",-3544.79166666667,5223.95833333333,2496.33440016677,-5356.26291189994,"211",8575.63000078592,-3504.43047276327,1718.128,62.766,44.77,44.397,63.147,"Cellulose Acetate Butyrate (CAB)",86.99,"Comparstic Raman F2Ba Au IAEA 240930.csv",2515.3991063617,-5342.74653758428
137,213,204,23.7486237832654,23.7486237832654,"MP_-1",6875,1075,4375,80.9,68.9,75,80.9,"Cellulose",0.885,"Comparstic Spotlight F2Ba Au 240926.csv",130.208333333333,-3901.04166666667,-474.799515358627,4002.12859740276,"578",5561.77518753678,5842.53792139341,2588.314,74.965,45.955,45.642,75.097,"Polyamide (PA)",86.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",-498.455706887437,4004.2218565724
138,116,11,23.7974797066511,23.7974797066511,"MP_-1",4300,1200,1875,60.4,39.6,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",-2444.79166666667,-3776.04166666667,2078.63557669933,3683.99127471805,"790",8141.63490767804,5498.67143889127,816.139,33.286,31.662,31.131,39.611,"Cellulose Acetate Butyrate (CAB)",95.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",2081.40401325382,3660.35537407026
139,168,53,23.8017882735033,23.8017882735033,"MP_-1",5575,11525,3750,95.7,49.9,75,95.7,"Protein",0.92,"Comparstic Spotlight F2Ba Au 240926.csv",-1169.79166666667,6548.95833333333,32.8654374807835,-6496.32465012765,"728",6112.30600009029,-4643.95462596318,1298.771,54.022,30.77,30.77,54.684,"Polyacrylamide/acrylate",92.77,"Comparstic Raman F2Ba Au IAEA 240930.csv",52.075105666072,-6482.27069078419
140,137,253,24.1231973142656,24.1231973142656,"MP_-1",4825,9475,4375,104.1,53.5,77.5,104.1,"Protein",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",-1919.79166666667,4498.95833333333,933.553275783683,-4512.43147479051,"536",6969.96296980347,-2670.3102739726,605.555,35.772,25.073,24.91,37.314,"Polyacrylamide/acrylate",81.23,"Comparstic Raman F2Ba Au IAEA 240930.csv",909.732075379252,-4508.62633879361
141,135,220,24.3593415752625,24.3593415752625,"MP_-1",4800,2775,1250,50,31.8,50,50,"Protein",0.722,"Comparstic Spotlight F2Ba Au 240926.csv",-1944.79166666667,-2201.04166666667,1462.50326009122,2154.04636278604,"409",7500.9754845188,3981.41081576413,765.223,33.511,30.834,30.241,35.37,"Cellulose Acetate Butyrate (CAB)",84.92,"Comparstic Raman F2Ba Au IAEA 240930.csv",1440.74459009458,2143.09475094312
142,218,240,24.455872554767,24.455872554767,"MP_-1",6950,6450,2500,60.4,52.7,50,60.4,"Protein",0.681,"Comparstic Spotlight F2Ba Au 240926.csv",205.208333333333,1473.95833333333,-953.828271252613,-1341.84496185817,"366",5088.16943116906,480.172624143835,606.873,31,26.981,26.157,36.128,"Cellulose Acetate Butyrate (CAB)",82.27,"Comparstic Raman F2Ba Au IAEA 240930.csv",-972.061463255158,-1358.14344067717
143,16,311,24.8693227989761,24.8693227989761,"MP_-1",1550,5650,2500,60.4,52.7,50,60.4,"Protein",0.739,"Comparstic Spotlight F2Ba Au 240926.csv",-5194.79166666667,673.958333333333,4480.85700591913,-951.886829510435,"769",10563.0519747799,898.093824914384,554.309,32.942,23.762,23.762,32.88,"Polyacrylamide/acrylate",70.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",4502.82108035568,-940.222239906624
144,235,14,24.9542082075564,24.9542082075564,"MP_-1",7550,4275,3750,80.9,59,50,80.9,"Protein",0.732,"Comparstic Spotlight F2Ba Au 240926.csv",805.208333333333,-701.041666666667,-1387.36069016901,868.023840655348,"611",4684.02585240193,2684.01807710831,1473.269,63.629,33.694,33.694,63.441,"Polyamide (PA)",94.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1376.20504202229,845.702012287302
145,10,308,24.9865584704268,24.9865584704268,"MP_-1",1200,4450,2500,60.4,52.7,50,60.4,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",-5544.79166666667,-526.041666666667,4919.4849461669,216.11415692097,"440",10996.4730003043,2035.89577536387,793.235,37.669,28.31,28.31,37.888,"Polyacrylamide/acrylate",70.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",4936.24210588008,197.579710542862
146,95,243,25.7896107752359,25.7896107752359,"MP_-1",3825,3325,1875,60.4,39.6,30,60.4,"Cellulose",0.669,"Comparstic Spotlight F2Ba Au 240926.csv",-2919.79166666667,-1651.04166666667,2391.52002044886,1533.29059765798,"770",8434.40937525082,3390.69527236729,12349.526,329.486,108.098,108.098,329.899,"Polyamide (PA)",81.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",2374.1784808266,1552.37920754628
147,347,147,25.9495625215502,25.9495625215502,"MP_-1",11200,3700,2500,60.4,52.7,50,60.4,"Protein",0.747,"Comparstic Spotlight F2Ba Au 240926.csv",4455.20833333333,-1276.04166666667,-4976.86368791906,1714.9125905636,"773",1071.4185495873,3530.19369515197,862.442,35.707,33.385,29.852,43.055,"Polyacrylamide/acrylate",90.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4988.81234483692,1691.87763033096
148,178,225,26.3084215157513,26.3084215157513,"MP_-1",5825,11675,3125,80.9,49.2,50,80.9,"Cellulose",0.863,"Comparstic Spotlight F2Ba Au 240926.csv",-919.791666666667,6698.95833333333,-227.239022140369,-6626.80775326946,"762",5855.12372269303,-4774.26796741224,1530.776,63.635,35.778,35.778,64.325,"Polyamide (PA)",84.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-205.107171731188,-6612.58403223325
149,212,140,26.6716695040874,26.6716695040874,"MP_-1",6850,5950,2500,60.4,52.7,50,60.4,"Protein",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",105.208333333333,973.958333333333,-816.683511058306,-851.72965747573,"665",5269.57478754748,980.759556934931,1305.527,53.993,33.802,33.802,56.224,"Cellulose Acetate Butyrate (CAB)",90.16,"Comparstic Raman F2Ba Au IAEA 240930.csv",-790.656106876738,-857.556507886077
150,14,109,27.0985890108398,27.0985890108398,"MP_2",1550,3000,3750,80.9,59,50,80.9,"PET",0.878,"Comparstic Spotlight F2Ba Au 240926.csv",-5194.79166666667,-1976.04166666667,4680.22720436571,1685.59832340584,"763",10754.7905476609,3500.91624839469,7920.161,115.464,88.396,88.396,123.443,"Polyethylene terephtalate (PET)",91.06,"Comparstic Raman F2Ba Au IAEA 240930.csv",4694.55965323668,1662.60018357368
151,273,165,27.6600160770736,27.6600160770736,"MP_16",8650,2625,10625,152.5,88.7,127.5,152.5,"PET",0.823,"Comparstic Spotlight F2Ba Au 240926.csv",1905.20833333333,-2351.04166666667,-2358.02968668639,2592.98901824142,"714",3679.98164890236,4414.83184128853,16199.536,172.347,122.889,122.889,171.532,"Polyethylene terephtalate (PET)",88.89,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2380.24924552186,2576.51577646752
152,353,276,27.7566521078137,27.7566521078137,"MP_-1",11350,8350,2500,60.4,52.7,50,60.4,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",4605.20833333333,3373.95833333333,-5475.99357309416,-2901.84228916987,"19",606.423806971718,-1046.8471479024,750.064,34.915,32.091,31,40.307,"Cellulose Acetate Butyrate (CAB)",77.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5453.8070874525,-2885.16321272341
153,12,65,28.8823661843669,28.8823661843669,"MP_-1",1450,4200,2500,60.4,52.7,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",-5294.79166666667,-776.041666666667,4689.47410140561,483.742020257088,"165",10777.1791834165,2330.96651327055,756.161,33.296,30.426,29.722,36.199,"Cellulose Acetate Butyrate (CAB)",92.36,"Comparstic Raman F2Ba Au IAEA 240930.csv",4716.94828899228,492.650448449542
154,106,64,29.1297444527514,29.1297444527514,"MP_-1",4125,2800,1250,50,31.8,25,50,"Protein",0.747,"Comparstic Spotlight F2Ba Au 240926.csv",-2619.79166666667,-2176.04166666667,2132.43466509398,2078.38145230515,"484",8188.70844952308,3887.83779965753,1086.703,42.248,37.705,36.74,44.839,"Cellulose Acetate Butyrate (CAB)",92.37,"Comparstic Raman F2Ba Au IAEA 240930.csv",2128.47755509886,2049.52173483652
155,136,278,29.1417008819038,29.1417008819038,"MP_-1",4850,4800,2500,60.4,52.7,50,60.4,"Protein",0.808,"Comparstic Spotlight F2Ba Au 240926.csv",-1894.79166666667,-176.041666666667,1260.39046405343,142.37129684901,"498",7308.08877647085,1954.37817851027,626.976,38.261,25.669,25.669,38.486,"Polyacrylamide/acrylate",77.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",1247.85788204663,116.062113689262
156,199,192,29.5206612647991,29.5206612647991,"MP_-1",6475,4025,4375,104.1,53.5,75,104.1,"Cellulose",0.714,"Comparstic Spotlight F2Ba Au 240926.csv",-269.791666666667,-951.041666666667,-298.62895847217,1035.96660476818,"462",5747.77308458301,2848.20140598245,2307.534,68.645,42.399,42.365,68.769,"Polyamide (PA)",87.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",-312.457809841208,1009.88534116144
157,243,87,29.9579961145926,29.9579961145926,"MP_-1",7825,450,10625,150,90.2,100,150,"Protein",0.945,"Comparstic Spotlight F2Ba Au 240926.csv",1080.20833333333,-4526.04166666667,-1373.29178752517,4695.64931781669,"216",4703.54415024012,6509.03038580908,4894.859,113.922,63.7,63.7,114.022,"Cellulose Acetate Butyrate (CAB)",91.59,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1356.6867441841,4670.71432098807
158,93,168,30.2399134960967,30.2399134960967,"MP_-1",3700,10575,3750,95.7,49.9,62.5,95.7,"Protein",0.758,"Comparstic Spotlight F2Ba Au 240926.csv",-3044.79166666667,5598.95833333333,1970.48292813824,-5691.87492439817,"371",8053.22849982273,-3833.37119809503,683.494,40.301,21.603,21.519,41.334,"Cellulose Acetate Butyrate (CAB)",88.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",1992.99760539851,-5671.68726291604
159,163,154,30.8952525761269,30.8952525761269,"MP_-1",5400,11400,3750,80.9,59,50,80.9,"Protein",0.936,"Comparstic Spotlight F2Ba Au 240926.csv",-1344.79166666667,6423.95833333333,216.443239958583,-6385.08092960449,"702",6305.19270813823,-4534.88178510274,2682.237,75.008,50.638,50.638,76.558,"Polyamide (PA)",89.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",244.961813714012,-6373.19784992375
160,40,124,32.9963252720792,32.9963252720792,"MP_-1",2300,4550,2500,60.4,52.7,50,60.4,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",-4444.79166666667,-426.041666666667,3817.15638463763,199.343856166104,"417",9904.02238894944,2057.13627595248,733.751,32.132,30.135,26.463,37.929,"Polyacrylamide/acrylate",90.78,"Comparstic Raman F2Ba Au IAEA 240930.csv",3843.79149452522,218.820211131472
161,268,200,33.1723880580348,33.1723880580348,"MP_-1",8400,400,2500,60.4,52.7,50,60.4,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",1655.20833333333,-4576.04166666667,-1941.81459997971,4788.67275998748,"204",4129.47656676409,6595.71459091396,678.716,33.587,27.467,27.465,33.985,"Polyacrylamide/acrylate",86.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1930.75432766013,4757.39852609295
162,73,248,34.8232105345439,34.8232105345439,"MP_-1",3200,3450,8125,150,69,112.5,150,"Cellulose",0.771,"Comparstic Spotlight F2Ba Au 240926.csv",-3544.79166666667,-1526.04166666667,3004.16415092691,1361.85964741509,"185",9089.99455558044,3176.56806373074,5918.782,138.258,56.566,56.566,138.247,"Polyamide (PA)",81.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",3029.76366115622,1338.25199890973
163,335,24,34.9605975037833,34.9605975037833,"MP_-1",10675,8350,6250,150,53.1,80,150,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",3930.20833333333,3373.95833333333,-4804.18131716265,-2952.62526424588,"28",1290.13829889167,-1106.5501765839,11240.414,162.591,102.783,101.116,164.04,"Cellulose Acetate Butyrate (CAB)",93.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4770.09259553255,-2944.86624140491
164,352,146,35.2722381617609,35.2722381617609,"MP_-1",11325,3650,3125,80.9,49.2,75,80.9,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",4580.20833333333,-1326.04166666667,-5097.51166308592,1774.08071601704,"734",934.21639713653,3591.6189265839,899.681,55.611,28.195,28.195,55.753,"Cellulose Acetate Butyrate (CAB)",90.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5126.01449728769,1753.30286176289
165,253,136,36.6965933940461,36.6965933940461,"MP_15",8175,5300,119375,672.4,226,297.5,672.4,"PET",0.945,"Comparstic Spotlight F2Ba Au 240926.csv",1430.20833333333,323.958333333333,-2086.52396336917,-105.114237725809,"506",3980.7930626438,1697.19590111301,136970.052,656.575,292.589,292.589,656.253,"Polyethylene terephtalate (PET)",90.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2079.43783178042,-141.120163707998
166,358,172,37.0641202286845,37.0641202286845,"MP_24",11625,3150,28750,238.6,153.4,192.5,238.6,"PET",0.888,"Comparstic Spotlight F2Ba Au 240926.csv",4880.20833333333,-1826.04166666667,-5358.47786936955,2294.28963525935,"193",704.589363746119,4095.65026487586,32592.521,249.366,176.886,174.968,256.952,"Polyethylene terephtalate (PET)",88.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5355.6415306781,2257.33420005485
167,30,184,37.3212945092054,37.3212945092054,"MP_-1",2050,10250,2500,60.4,52.7,50,60.4,"Protein",0.799,"Comparstic Spotlight F2Ba Au 240926.csv",-4694.79166666667,5273.95833333333,3637.14172693333,-5492.54592543178,"258",9724.33923532145,-3628.42907079409,846.953,36.856,35.352,33.473,39.611,"Polyacrylamide/acrylate",87.54,"Comparstic Raman F2Ba Au IAEA 240930.csv",3664.10834089723,-5466.7451356151
168,9,79,38.0641144419699,38.0641144419699,"MP_1",1150,3250,6875,152.5,57.4,75,152.5,"PET",0.848,"Comparstic Spotlight F2Ba Au 240926.csv",-5594.79166666667,-1726.04166666667,5059.52966155622,1406.68535449727,"141",11124.4900714195,3282.7705666738,11156.872,170.706,90.985,90.45,176.338,"Polyethylene terephtalate (PET)",91.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",5064.25917699528,1444.45450185279
169,114,239,39.6652055007987,39.6652055007987,"MP_-1",4275,9650,4375,131.1,42.5,72.5,131.1,"Protein",0.8,"Comparstic Spotlight F2Ba Au 240926.csv",-2469.79166666667,4673.95833333333,1467.78989818964,-4727.98374305691,"691",7495.23480868404,-2911.99272661601,506.524,26.867,24.326,24.326,27.344,"Polyacrylamide/acrylate",82.28,"Comparstic Raman F2Ba Au IAEA 240930.csv",1435.00391425982,-4750.30879143702
170,69,210,40.1970593792538,40.1970593792538,"MP_-1",3100,8200,2500,60.4,52.7,50,60.4,"Protein",0.797,"Comparstic Spotlight F2Ba Au 240926.csv",-3644.79166666667,3223.95833333333,2746.33021608555,-3373.23148322527,"358",8836.25668368403,-1507.82341743365,749.734,31.662,30.249,29.886,34.659,"Polyacrylamide/acrylate",85.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",2776.02578925981,-3346.13948225466
171,247,159,48.6507831025637,48.6507831025637,"MP_-1",7875,7225,4375,128.1,43.5,75,128.1,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",1130.20833333333,2248.95833333333,-1932.7662600238,-2043.59347504573,"219",4150.14299976923,-248.319139287243,638.016,32.479,25.62,25.62,33.416,"Cellulose Acetate Butyrate (CAB)",89.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1910.08789465499,-2086.63520410825
172,134,190,54.7996809286926,54.7996809286926,"MP_-1",4825,10275,8750,207,53.8,75,207,"Cellulose",0.821,"Comparstic Spotlight F2Ba Au 240926.csv",-1919.79166666667,5298.95833333333,873.366046063962,-5308.65340774637,"133",6931.50044171058,-3525.09690576841,5492.175,214.864,52.029,52.029,215.275,"Polyamide (PA)",87.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",871.269547286362,-5363.41297058942
173,59,126,56.4018227681007,56.4018227681007,"MP_-1",2800,5050,1875,60.4,39.6,30,60.4,"Protein",0.759,"Comparstic Spotlight F2Ba Au 240926.csv",-3944.79166666667,73.958333333333,3281.9006579654,-260.67783335648,"21",9285.75160154576,1576.06764099957,3950.524,84.124,66.733,65.01,87.716,"Polyethylene terephtalate (PET)",90.7,"Comparstic Raman F2Ba Au IAEA 240930.csv",3225.52070712154,-262.248423821438
174,349,33,61.0473155994409,61.0473155994409,"MP_22",11475,7200,119375,595.1,255.4,382.5,595.1,"PET",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",4730.20833333333,2223.95833333333,-5513.88410739641,-1747.86900590212,"579",606.423806971718,101.288019049657,130536.836,733.367,340.6,340.6,739.551,"Polyethylene terephtalate (PET)",93.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5453.8070874525,-1737.02804577135
175,359,27,63.3000806048235,63.3000806048235,"MP_-1",11575,4825,1875,60.4,39.6,50,60.4,"Protein",0.704,"Comparstic Spotlight F2Ba Au 240926.csv",4830.20833333333,-151.041666666667,-5434.73101078547,623.438261275544,"50",562.220603044064,2460.13171955265,1161.512,48.731,32.719,32.719,50.063,"Cellulose Acetate Butyrate (CAB)",93.41,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5498.01029138015,621.815654731642
176,198,231,65.2126307274107,65.2126307274107,"MP_-1",6500,8325,11250,183.1,78.2,117.5,183.1,"Cellulose",0.85,"Comparstic Spotlight F2Ba Au 240926.csv",-244.791666666667,3348.95833333333,-647.01725362054,-3241.8454339408,"248",5361.99966848712,-1363.15838639769,6327.099,181.286,63.243,63.243,180.995,"Polyamide (PA)",83.36,"Comparstic Raman F2Ba Au IAEA 240930.csv",-698.231225937097,-3201.4744512187
177,126,296,65.4838446546033,65.4838446546033,"MP_-1",4550,3500,2500,60.4,52.7,50,60.4,"Protein",0.667,"Comparstic Spotlight F2Ba Au 240926.csv",-2194.79166666667,-1476.04166666667,1656.77793720642,1413.66172675738,"147",7763.32437016734,3298.27039142765,1888.013,66.129,35.144,35.144,66.166,"Polyamide (PA)",73.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",1703.09347574312,1459.95432660664
178,327,58,66.861554477124,66.861554477124,"MP_20",10425,5775,43750,369.1,150.9,175,369.1,"PET",0.903,"Comparstic Spotlight F2Ba Au 240926.csv",3680.20833333333,798.958333333333,-4361.6343174536,-408.594426831633,"26",1720.68898649869,1492.82784139555,49919.954,411.058,170.931,170.931,411.529,"Polyethylene terephtalate (PET)",92.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4339.54190792553,-345.488223425458
179,25,254,79.7667496151676,79.7667496151676,"MP_-1",1975,2550,16250,200.9,103,175,200.9,"Cellulose",0.693,"Comparstic Spotlight F2Ba Au 240926.csv",-4769.79166666667,-2426.04166666667,4291.08961920025,2165.44762648211,"239",10364.4245908972,4082.44671045591,35471.83,426.172,250.3,242.64,481.892,"Polyethylene terephtalate (PET)",81.1,"Comparstic Raman F2Ba Au IAEA 240930.csv",4304.19369647298,2244.1306456349
180,66,255,81.2550862324165,81.2550862324165,"MP_-1",2975,3375,1875,60.4,39.6,30,60.4,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",-3769.79166666667,-1601.04166666667,3233.74412235697,1419.57779527103,"181",9358.65818464722,3208.71584840539,9978.883,119.974,110.443,106.569,127.464,"Polyethylene terephtalate (PET)",80.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",3298.427290223,1370.39978358438
181,149,16,82.7830708333058,82.7830708333058,"MP_-1",5025,8475,1875,60.4,39.6,50,60.4,"Protein",0.665,"Comparstic Spotlight F2Ba Au 240926.csv",-1719.79166666667,3498.95833333333,809.73182969437,-3502.10725116576,"423",6849.40877727351,-1583.60033845248,748.746,35.707,27.265,27.265,35.942,"Cellulose Acetate Butyrate (CAB)",94.37,"Comparstic Raman F2Ba Au IAEA 240930.csv",789.177882849292,-3421.91640327349
182,159,30,86.0035168023925,86.0035168023925,"MP_-1",5300,10150,1250,50,31.8,50,50,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",-1444.79166666667,5173.95833333333,410.013528015129,-5148.50756307593,"61",6429.19130616905,-3234.61870852954,692.557,30.03,29.163,29.043,32.676,"Polyamide (PA)",93.39,"Comparstic Raman F2Ba Au IAEA 240930.csv",368.960411744833,-5072.93477335055
